nama_schema,nama_tabel,nama_index,tidak_unik,urutan,nama_kolom,jenis_index
inacbg,map_inacbg_simrs,PRIMARY,0,1,JENIS,BTREE
inacbg,map_inacbg_simrs,PRIMARY,0,2,INACBG,BTREE
inacbg,map_inacbg_simrs,PRIMARY,0,3,SIMRS,BTREE
inacbg,map_inacbg_simrs,PRIMARY,0,4,VERSION,BTREE
inacbg,map_tarif,JENISTARIF,1,1,JENISTARIF,BTREE
inacbg,map_tarif,PRIMARY,0,1,KELASRS,BTREE
inacbg,map_tarif,PRIMARY,0,2,KEPEMILIKAN,BTREE
inacbg,map_tarif,PRIMARY,0,3,TIPE,BTREE
inacbg,no_urut_berkas,NOPEN,1,1,NOPEN,BTREE
inacbg,no_urut_berkas,PRIMARY,0,1,JENIS,BTREE
inacbg,no_urut_berkas,PRIMARY,0,2,TANGGAL,BTREE
inacbg,no_urut_berkas,PRIMARY,0,3,KELAS,BTREE
inacbg,no_urut_berkas,PRIMARY,0,4,NOMOR,BTREE
inacbg,tarif_inacbg,INACBG,1,1,INACBG,BTREE
inacbg,tarif_inacbg,JENIS_PELAYANAN,1,1,JENIS_PELAYANAN,BTREE
inacbg,tarif_inacbg,KELAS_RAWAT,1,1,KELAS_RAWAT,BTREE
inacbg,tarif_inacbg,KODE_TARIFF,1,1,KODE_TARIFF,BTREE
inacbg,tarif_inacbg,REGIONAL,1,1,REGIONAL,BTREE
inacbg,tipe_inacbg,PRIMARY,0,1,ID,BTREE
inacbg,tipe_inacbg,STATUS,1,1,STATUS,BTREE
informasi,diagnosa_rd,PRIMARY,0,1,TANGGAL,BTREE
informasi,diagnosa_rd,PRIMARY,0,2,ID,BTREE
informasi,diagnosa_ri,PRIMARY,0,1,TANGGAL,BTREE
informasi,diagnosa_ri,PRIMARY,0,2,ID,BTREE
informasi,diagnosa_rj,PRIMARY,0,1,TANGGAL,BTREE
informasi,diagnosa_rj,PRIMARY,0,2,ID,BTREE
informasi,indikator_rs,PRIMARY,0,1,TANGGAL,BTREE
informasi,klaim_iks,PRIMARY,0,1,TANGGAL,BTREE
informasi,klaim_iks,PRIMARY,0,2,ID,BTREE
informasi,klaim_iks,PRIMARY,0,3,IDCARABAYAR,BTREE
informasi,klaim_inacbg,PRIMARY,0,1,TANGGAL,BTREE
informasi,klaim_inacbg,PRIMARY,0,2,ID,BTREE
informasi,klaim_inacbg,PRIMARY,0,3,IDCARABAYAR,BTREE
informasi,klaim_inacbg_ri,PRIMARY,0,1,TANGGAL,BTREE
informasi,klaim_inacbg_ri,PRIMARY,0,2,ID,BTREE
informasi,klaim_inacbg_rj,PRIMARY,0,1,TANGGAL,BTREE
informasi,klaim_inacbg_rj,PRIMARY,0,2,ID,BTREE
informasi,kunjungan,PRIMARY,0,1,TANGGAL,BTREE
informasi,kunjungan,PRIMARY,0,2,ID,BTREE
informasi,kunjungan,PRIMARY,0,3,IDINSTALASI,BTREE
informasi,kunjungan,PRIMARY,0,4,IDUNIT,BTREE
informasi,kunjungan,PRIMARY,0,5,IDSUBUNIT,BTREE
informasi,kunjungan,PRIMARY,0,6,IDCARABAYAR,BTREE
informasi,pasien_rawat_inap,PRIMARY,0,1,TANGGAL,BTREE
informasi,pasien_rawat_inap,PRIMARY,0,2,ID,BTREE
informasi,pasien_rawat_inap,PRIMARY,0,3,IDCARABAYAR,BTREE
informasi,pendapatan,PRIMARY,0,1,TANGGAL,BTREE
informasi,pendapatan,PRIMARY,0,2,ID,BTREE
informasi,pendapatan,PRIMARY,0,3,IDCARABAYAR,BTREE
informasi,penerimaan,PRIMARY,0,1,TANGGAL,BTREE
informasi,penerimaan,PRIMARY,0,2,ID,BTREE
informasi,penerimaan,PRIMARY,0,3,IDCARABAYAR,BTREE
informasi,pengunjung,PRIMARY,0,1,TANGGAL,BTREE
informasi,pengunjung,PRIMARY,0,2,ID,BTREE
informasi,pengunjung,PRIMARY,0,3,IDCARABAYAR,BTREE
informasi,penunjang,PRIMARY,0,1,TANGGAL,BTREE
informasi,penunjang,PRIMARY,0,2,ID,BTREE
informasi,penunjang,PRIMARY,0,3,IDINSTALASI,BTREE
informasi,penunjang,PRIMARY,0,4,IDUNIT,BTREE
informasi,penunjang,PRIMARY,0,5,IDSUBUNIT,BTREE
informasi,penunjang,PRIMARY,0,6,IDCARABAYAR,BTREE
informasi,statistik_10_besar_diagnosa_rujukan,KIRIM,1,1,KIRIM,BTREE
informasi,statistik_10_besar_diagnosa_rujukan,PRIMARY,0,1,TAHUN,BTREE
informasi,statistik_10_besar_diagnosa_rujukan,PRIMARY,0,2,BULAN,BTREE
informasi,statistik_10_besar_diagnosa_rujukan,PRIMARY,0,3,JENIS_RUJUKAN,BTREE
informasi,statistik_10_besar_diagnosa_rujukan,REF_ID_KEMKES,1,1,REF_ID_KEMKES,BTREE
informasi,statistik_10_besar_diagnosa_rujukan,TANGGAL_UPDATED,1,1,TANGGAL_UPDATED,BTREE
informasi,statistik_10_besar_penyakit,KIRIM,1,1,KIRIM,BTREE
informasi,statistik_10_besar_penyakit,PRIMARY,0,1,TAHUN,BTREE
informasi,statistik_10_besar_penyakit,PRIMARY,0,2,BULAN,BTREE
informasi,statistik_10_besar_penyakit,PRIMARY,0,3,JENIS_PELAYANAN,BTREE
informasi,statistik_10_besar_penyakit,REF_ID_KEMKES,1,1,REF_ID_KEMKES,BTREE
informasi,statistik_10_besar_penyakit,TANGGAL_UPDATED,1,1,TANGGAL_UPDATED,BTREE
informasi,statistik_gol_darah,KIRIM,1,1,KIRIM,BTREE
informasi,statistik_gol_darah,PRIMARY,0,1,TAHUN,BTREE
informasi,statistik_gol_darah,PRIMARY,0,2,BULAN,BTREE
informasi,statistik_gol_darah,PRIMARY,0,3,KODE,BTREE
informasi,statistik_gol_darah,REF_ID_KEMKES,1,1,REF_ID_KEMKES,BTREE
informasi,statistik_gol_darah,TANGGAL_UPDATED,1,1,TANGGAL_UPDATED,BTREE
informasi,statistik_indikator,KIRIM,1,1,KIRIM,BTREE
informasi,statistik_indikator,PRIMARY,0,1,TAHUN,BTREE
informasi,statistik_indikator,PRIMARY,0,2,PERIODE,BTREE
informasi,statistik_indikator,PRIMARY,0,3,JENIS,BTREE
informasi,statistik_indikator,REF_ID_KEMKES,1,1,REF_ID_KEMKES,BTREE
informasi,statistik_indikator,TANGGAL_UPDATED,1,1,TANGGAL_UPDATED,BTREE
informasi,statistik_jumlah_kematian,KIRIM,1,1,KIRIM,BTREE
informasi,statistik_jumlah_kematian,PRIMARY,0,1,TAHUN,BTREE
informasi,statistik_jumlah_kematian,PRIMARY,0,2,BULAN,BTREE
informasi,statistik_jumlah_kematian,REF_ID_KEMKES,1,1,REF_ID_KEMKES,BTREE
informasi,statistik_jumlah_kematian,TANGGAL_UPDATED,1,1,TANGGAL_UPDATED,BTREE
informasi,statistik_kunjungan,KIRIM,1,1,KIRIM,BTREE
informasi,statistik_kunjungan,PRIMARY,0,1,TANGGAL,BTREE
informasi,statistik_kunjungan,REF_ID_KEMKES,1,1,REF_ID_KEMKES,BTREE
informasi,statistik_kunjungan,TANGGAL_UPDATED,1,1,TANGGAL_UPDATED,BTREE
informasi,statistik_mutu_pelayanan,KIRIM,1,1,KIRIM,BTREE
informasi,statistik_mutu_pelayanan,PRIMARY,0,1,TAHUN,BTREE
informasi,statistik_mutu_pelayanan,PRIMARY,0,2,BULAN,BTREE
informasi,statistik_mutu_pelayanan,PRIMARY,0,3,KODE,BTREE
informasi,statistik_mutu_pelayanan,REF_ID_KEMKES,1,1,REF_ID_KEMKES,BTREE
informasi,statistik_mutu_pelayanan,TANGGAL_UPDATED,1,1,TANGGAL_UPDATED,BTREE
informasi,statistik_pemeriksaan_laboratorium,KIRIM,1,1,KIRIM,BTREE
informasi,statistik_pemeriksaan_laboratorium,PRIMARY,0,1,TAHUN,BTREE
informasi,statistik_pemeriksaan_laboratorium,PRIMARY,0,2,BULAN,BTREE
informasi,statistik_pemeriksaan_laboratorium,PRIMARY,0,3,KODE,BTREE
informasi,statistik_pemeriksaan_laboratorium,REF_ID_KEMKES,1,1,REF_ID_KEMKES,BTREE
informasi,statistik_pemeriksaan_laboratorium,TANGGAL_UPDATED,1,1,TANGGAL_UPDATED,BTREE
informasi,statistik_rujukan,KIRIM,1,1,KIRIM,BTREE
informasi,statistik_rujukan,PRIMARY,0,1,TANGGAL,BTREE
informasi,statistik_rujukan,REF_ID_KEMKES,1,1,REF_ID_KEMKES,BTREE
informasi,statistik_rujukan,TANGGAL_UPDATED,1,1,TANGGAL_UPDATED,BTREE
informasi,tempat_tidur_kemkes,JENISKAMAR,1,1,JENISKAMAR,BTREE
informasi,tempat_tidur_kemkes,PRIMARY,0,1,IDINSTALASI,BTREE
informasi,tempat_tidur_kemkes,PRIMARY,0,2,IDUNIT,BTREE
informasi,tempat_tidur_kemkes,PRIMARY,0,3,IDSUBUNIT,BTREE
informasi,tempat_tidur_kemkes,PRIMARY,0,4,IDKAMAR,BTREE
informasi,tempat_tidur_kemkes,PRIMARY,0,5,IDKELAS,BTREE
inventory,barang,JENIS_PENGGUNAAN_OBAT,1,1,JENIS_PENGGUNAAN_OBAT,BTREE
inventory,barang,KATEGORI,1,1,KATEGORI,BTREE
inventory,barang,MASA_BERLAKU,1,1,MASA_BERLAKU,BTREE
inventory,barang,NAMA,1,1,NAMA,BTREE
inventory,barang,PRIMARY,0,1,ID,BTREE
inventory,barang,STATUS,1,1,STATUS,BTREE
inventory,barang,TANGGAL,1,1,TANGGAL,BTREE
inventory,barang_paket_tindakan,BARANG,1,1,BARANG,BTREE
inventory,barang_paket_tindakan,PRIMARY,0,1,ID,BTREE
inventory,barang_paket_tindakan,STATUS,1,1,STATUS,BTREE
inventory,barang_paket_tindakan,TINDAKAN,1,1,TINDAKAN,BTREE
inventory,barang_paket_tindakan,TINDAKAN_BARANG,0,1,TINDAKAN,BTREE
inventory,barang_paket_tindakan,TINDAKAN_BARANG,0,2,BARANG,BTREE
inventory,barang_ruangan,BARANG,1,1,BARANG,BTREE
inventory,barang_ruangan,PRIMARY,0,1,ID,BTREE
inventory,barang_ruangan,RUANGAN_BARANG,0,1,RUANGAN,BTREE
inventory,barang_ruangan,RUANGAN_BARANG,0,2,BARANG,BTREE
inventory,barang_ruangan,STATUS,1,1,STATUS,BTREE
inventory,barang_ruangan,TRANSAKSI_STOK_RUANGAN,1,1,TRANSAKSI_STOK_RUANGAN,BTREE
inventory,batas_pengambilan_stok_akhir,PRIMARY,0,1,JENIS,BTREE
inventory,batas_pengambilan_stok_akhir,PRIMARY,0,2,NILAI,BTREE
inventory,dagang,PRIMARY,0,1,ID,BTREE
inventory,harga_barang,BARANG,1,1,BARANG,BTREE
inventory,harga_barang,PRIMARY,0,1,ID,BTREE
inventory,jenis_kategori,PRIMARY,0,1,ID,BTREE
inventory,jenis_transaksi_stok,PRIMARY,0,1,ID,BTREE
inventory,kategori,JENIS,1,1,JENIS,BTREE
inventory,kategori,NAMA,1,1,NAMA,BTREE
inventory,kategori,PRIMARY,0,1,ID,BTREE
inventory,kategori,STATUS,1,1,STATUS,BTREE
inventory,material_request,PRIMARY,0,1,NO_MR,BTREE
inventory,material_request,RUMUS_KATEGORI_B,1,1,RUMUS_KATEGORI_B,BTREE
inventory,material_request,RUMUS_KATEGORI_C,1,1,RUMUS_KATEGORI_C,BTREE
inventory,material_request,RUMUS_PERENCANAAN,1,1,RUMUS_KATEGORI_A,BTREE
inventory,material_request_detil,PRIMARY,0,1,ID,BTREE
inventory,no_seri_barang_ruangan,BARANG_RUANGAN,1,1,BARANG_RUANGAN,BTREE
inventory,no_seri_barang_ruangan,PRIMARY,0,1,ID,BTREE
inventory,pembatalan_penerimaan_barang,JENIS,1,1,JENIS,BTREE
inventory,pembatalan_penerimaan_barang,PENERIMAAN_BARANG,1,1,PENERIMAAN_BARANG,BTREE
inventory,pembatalan_penerimaan_barang,PRIMARY,0,1,ID,BTREE
inventory,pembatalan_penerimaan_barang,TANGGAL,1,1,TANGGAL,BTREE
inventory,penerimaan,JENIS_REF,0,1,JENIS,BTREE
inventory,penerimaan,JENIS_REF,0,2,REF,BTREE
inventory,penerimaan,PRIMARY,0,1,NOMOR,BTREE
inventory,penerimaan,RUANGAN,1,1,RUANGAN,BTREE
inventory,penerimaan,TANGGAL,1,1,TANGGAL,BTREE
inventory,penerimaan_barang,FAKTUR,1,1,FAKTUR,BTREE
inventory,penerimaan_barang,JENIS,1,1,JENIS,BTREE
inventory,penerimaan_barang,PRIMARY,0,1,ID,BTREE
inventory,penerimaan_barang,REF_PO,1,1,REF_PO,BTREE
inventory,penerimaan_barang,REKANAN,1,1,REKANAN,BTREE
inventory,penerimaan_barang,RUANGAN,1,1,RUANGAN,BTREE
inventory,penerimaan_barang,TANGGAL,1,1,TANGGAL,BTREE
inventory,penerimaan_barang_detil,BARANG,1,1,BARANG,BTREE
inventory,penerimaan_barang_detil,PENERIMAAN,1,1,PENERIMAAN,BTREE
inventory,penerimaan_barang_detil,PRIMARY,0,1,ID,BTREE
inventory,pengembalian_barang,PRIMARY,0,1,ID,BTREE
inventory,pengembalian_barang,REKANAN,1,1,REKANAN,BTREE
inventory,pengembalian_barang,RUANGAN,1,1,RUANGAN,BTREE
inventory,pengembalian_barang,TANGGAL,1,1,TANGGAL,BTREE
inventory,pengembalian_barang_detil,BARANG,1,1,BARANG,BTREE
inventory,pengembalian_barang_detil,PENGEMBALIAN,1,1,PENGEMBALIAN,BTREE
inventory,pengembalian_barang_detil,PRIMARY,0,1,ID,BTREE
inventory,penggolongan_barang,BARANG,1,1,BARANG,BTREE
inventory,penggolongan_barang,PRIMARY,0,1,ID,BTREE
inventory,pengiriman,ASAL,1,1,ASAL,BTREE
inventory,pengiriman,PRIMARY,0,1,NOMOR,BTREE
inventory,pengiriman,REF,1,1,PERMINTAAN,BTREE
inventory,pengiriman,TANGGAL,1,1,TANGGAL,BTREE
inventory,pengiriman,TUJUAN,1,1,TUJUAN,BTREE
inventory,pengiriman_detil,PENGIRIMAN_BARANG_ID,1,1,PENGIRIMAN,BTREE
inventory,pengiriman_detil,PERMINTAAN_BARANG_DETIL_ID,1,1,PERMINTAAN_BARANG_DETIL,BTREE
inventory,pengiriman_detil,PRIMARY,0,1,ID,BTREE
inventory,penyedia,PRIMARY,0,1,ID,BTREE
inventory,permintaan,ASAL,1,1,ASAL,BTREE
inventory,permintaan,PRIMARY,0,1,NOMOR,BTREE
inventory,permintaan,TANGGAL,1,1,TANGGAL,BTREE
inventory,permintaan,TUJUAN,1,1,TUJUAN,BTREE
inventory,permintaan_detil,BARANG,1,1,BARANG,BTREE
inventory,permintaan_detil,PERMINTAAN_BARANG_ID,1,1,PERMINTAAN,BTREE
inventory,permintaan_detil,PRIMARY,0,1,ID,BTREE
inventory,purchase_order,NO_MR_SUPPLIER,1,1,NO_MR,BTREE
inventory,purchase_order,PRIMARY,0,1,NO_PO,BTREE
inventory,purchase_order,SUPPLIER,1,1,SUPPLIER,BTREE
inventory,purchase_order_detil,BARANG,1,1,BARANG,BTREE
inventory,purchase_order_detil,NO_PO,1,1,ID_PO,BTREE
inventory,purchase_order_detil,PRIMARY,0,1,ID,BTREE
inventory,recalculation,BARANG_RUANGAN,1,1,BARANG_RUANGAN,BTREE
inventory,recalculation,STATUS,1,1,STATUS,BTREE
inventory,recalculation,TANGGAL,1,1,ID,BTREE
inventory,rumus_perencanaan,PRIMARY,0,1,ID_RUMUS,BTREE
inventory,satuan,NAMA,1,1,NAMA,BTREE
inventory,satuan,PRIMARY,0,1,ID,BTREE
inventory,stok_opname,PRIMARY,0,1,ID,BTREE
inventory,stok_opname,RUANGAN,1,1,RUANGAN,BTREE
inventory,stok_opname,TAHUN,1,1,TANGGAL,BTREE
inventory,stok_opname_detil,BARANG_RUANGAN,1,1,BARANG_RUANGAN,BTREE
inventory,stok_opname_detil,PRIMARY,0,1,ID,BTREE
inventory,stok_opname_detil,STOK_OPNAME,1,1,STOK_OPNAME,BTREE
inventory,stok_opname_detil,TANGGAL_STOK_AKHIR,1,1,TANGGAL,BTREE
inventory,surat_penawaran_harga,PRIMARY,0,1,NOMOR,BTREE
inventory,surat_penawaran_harga,SUPPLIER,1,1,SUPPLIER,BTREE
inventory,surat_penawaran_harga_detil,ID_PENAWARAN,1,1,ID_PENAWARAN,BTREE
inventory,surat_penawaran_harga_detil,PRIMARY,0,1,ID,BTREE
inventory,transaksi_stok_ruangan,BARANG_RUANGAN,1,1,BARANG_RUANGAN,BTREE
inventory,transaksi_stok_ruangan,JENIS,1,1,JENIS,BTREE
inventory,transaksi_stok_ruangan,PRIMARY,0,1,ID,BTREE
inventory,transaksi_stok_ruangan,REF,1,1,REF,BTREE
inventory,transaksi_stok_ruangan,TANGGAL,1,1,TANGGAL,BTREE
kemkes,data_kebutuhan_apd,kirim,1,1,kirim,BTREE
kemkes,data_kebutuhan_apd,PRIMARY,0,1,id_kebutuhan,BTREE
kemkes,data_kebutuhan_sdm,kirim,1,1,kirim,BTREE
kemkes,data_kebutuhan_sdm,PRIMARY,0,1,id_kebutuhan,BTREE
kemkes,data_tempat_tidur,id_tt_ruang,0,1,id_tt,BTREE
kemkes,data_tempat_tidur,id_tt_ruang,0,2,ruang,BTREE
kemkes,data_tempat_tidur,PRIMARY,0,1,id,BTREE
kemkes,diagnosa_pasien,kirim,1,1,kirim,BTREE
kemkes,diagnosa_pasien,nomr_icd_level,0,1,nomr,BTREE
kemkes,diagnosa_pasien,nomr_icd_level,0,2,icd,BTREE
kemkes,diagnosa_pasien,nomr_icd_level,0,3,level,BTREE
kemkes,diagnosa_pasien,PRIMARY,0,1,id,BTREE
kemkes,icd_covid19,PRIMARY,0,1,KODE,BTREE
kemkes,icd_tb,PRIMARY,0,1,KODE,BTREE
kemkes,jenis_kelamin,PRIMARY,0,1,id_gender,BTREE
kemkes,jenis_pasien,PRIMARY,0,1,id_jenis_pasien,BTREE
kemkes,kabupaten,PRIMARY,0,1,kode,BTREE
kemkes,kabupaten,propinsi,1,1,propinsi,BTREE
kemkes,kamar_simrs_rs_online,kamar_simrs,0,1,ruang_kamar,BTREE
kemkes,kamar_simrs_rs_online,PRIMARY,0,1,id,BTREE
kemkes,kamar_simrs_rs_online,status,1,1,status,BTREE
kemkes,kamar_simrs_rs_online,tempat_tidur,1,1,tempat_tidur,BTREE
kemkes,kebutuhan_apd,PRIMARY,0,1,id_kebutuhan,BTREE
kemkes,kebutuhan_sdm,PRIMARY,0,1,id_kebutuhan,BTREE
kemkes,kecamatan,kabkota,1,1,kabkota,BTREE
kemkes,kecamatan,PRIMARY,0,1,kode,BTREE
kemkes,kewarganegaraan,PRIMARY,0,1,id_nation,BTREE
kemkes,pasien,kirim,1,1,kirim,BTREE
kemkes,pasien,noc,1,1,noc,BTREE
kemkes,pasien,PRIMARY,0,1,nomr,BTREE
kemkes,pasien_tb,final,1,1,final,BTREE
kemkes,pasien_tb,id_periode_laporan,1,1,id_periode_laporan,BTREE
kemkes,pasien_tb,id_tb_03,1,1,id_tb_03,BTREE
kemkes,pasien_tb,nourut_pasien,1,1,nourut_pasien,BTREE
kemkes,pasien_tb,PRIMARY,0,1,id,BTREE
kemkes,pasien_tb,tahun,1,1,tahun,BTREE
kemkes,pasien_tb,tahun_buat_laporan,1,1,tahun_buat_laporan,BTREE
kemkes,propinsi,PRIMARY,0,1,prop_kode,BTREE
kemkes,rekap_pasien_keluar,kirim,1,1,kirim,BTREE
kemkes,rekap_pasien_keluar,PRIMARY,0,1,id,BTREE
kemkes,rekap_pasien_keluar,tanggal,0,1,tanggal,BTREE
kemkes,rekap_pasien_komorbid,kirim,1,1,kirim,BTREE
kemkes,rekap_pasien_komorbid,PRIMARY,0,1,id,BTREE
kemkes,rekap_pasien_komorbid,tanggal,0,1,tanggal,BTREE
kemkes,rekap_pasien_masuk,kirim,1,1,kirim,BTREE
kemkes,rekap_pasien_masuk,PRIMARY,0,1,id,BTREE
kemkes,rekap_pasien_masuk,tanggal,0,1,tanggal,BTREE
kemkes,rekap_pasien_nonkomorbid,kirim,1,1,kirim,BTREE
kemkes,rekap_pasien_nonkomorbid,PRIMARY,0,1,id,BTREE
kemkes,rekap_pasien_nonkomorbid,tanggal,0,1,tanggal,BTREE
kemkes,reservasi_antrian,PASIEN,1,1,PASIEN,BTREE
kemkes,reservasi_antrian,PRIMARY,0,1,ID,BTREE
kemkes,reservasi_antrian,RUANGAN,1,1,RUANGAN,BTREE
kemkes,reservasi_antrian,TANGGAL_KUNJUNGAN,1,1,TANGGAL_KUNJUNGAN,BTREE
kemkes,rujukan,PRIMARY,0,1,NOMOR,BTREE
kemkes,rujukan,REF,0,1,REF,BTREE
kemkes,sitt,id_periode_laporan,1,1,id_periode_laporan,BTREE
kemkes,sitt,id_tb_03,1,1,id_tb_03,BTREE
kemkes,sitt,nourut_pasien,1,1,nourut_pasien,BTREE
kemkes,sitt,PRIMARY,0,1,id,BTREE
kemkes,sitt,tahun,1,1,tahun,BTREE
kemkes,sitt,tahun_buat_laporan,1,1,tahun_buat_laporan,BTREE
kemkes,status_isolasi,id_status_rawat,1,1,id_status_rawat,BTREE
kemkes,status_isolasi,PRIMARY,0,1,id_isolasi,BTREE
kemkes,status_keluar,PRIMARY,0,1,id_status,BTREE
kemkes,status_rawat,PRIMARY,0,1,id_status_rawat,BTREE
kemkes,sumber_penularan,PRIMARY,0,1,id_source,BTREE
kemkes,tempat_tidur,PRIMARY,0,1,kode_tt,BTREE
kemkes,terkonfirmasi_tb,KUNJUNGAN,1,1,KUNJUNGAN,BTREE
kemkes,terkonfirmasi_tb,NORM,1,1,NORM,BTREE
kemkes,terkonfirmasi_tb,PRIMARY,0,1,ID,BTREE
kemkes-ihs,account,id,1,1,id,BTREE
kemkes-ihs,account,PRIMARY,0,1,tableId,BTREE
kemkes-ihs,account,refId,1,1,refId,BTREE
kemkes-ihs,account,send,1,1,send,BTREE
kemkes-ihs,account,status,1,1,status,BTREE
kemkes-ihs,allergy_intolerance,id,1,1,id,BTREE
kemkes-ihs,allergy_intolerance,nopen,1,1,nopen,BTREE
kemkes-ihs,allergy_intolerance,PRIMARY,0,1,refId,BTREE
kemkes-ihs,allergy_intolerance,send,1,1,send,BTREE
kemkes-ihs,barang_to_bza,BARANG,1,1,BARANG,BTREE
kemkes-ihs,barang_to_bza,KODE_BZA,1,1,KODE_BZA,BTREE
kemkes-ihs,barang_to_bza,PRIMARY,0,1,ID,BTREE
kemkes-ihs,barang_to_bza,STATUS,1,1,STATUS,BTREE
kemkes-ihs,barang_to_poa_pov,KODE_POA,1,1,KODE_POA,BTREE
kemkes-ihs,barang_to_poa_pov,KODE_POV,1,1,KODE_POV,BTREE
kemkes-ihs,barang_to_poa_pov,PRIMARY,0,1,BARANG,BTREE
kemkes-ihs,barang_to_poa_pov,STATUS,1,1,STATUS,BTREE
kemkes-ihs,bza,PRIMARY,0,1,id,BTREE
kemkes-ihs,bza,status,1,1,status,BTREE
kemkes-ihs,care_plan,id,1,1,id,BTREE
kemkes-ihs,care_plan,PRIMARY,0,1,refId,BTREE
kemkes-ihs,care_plan,PRIMARY,0,2,jenis,BTREE
kemkes-ihs,care_plan,PRIMARY,0,3,nopen,BTREE
kemkes-ihs,care_plan,send,1,1,send,BTREE
kemkes-ihs,care_plan,title,1,1,title,BTREE
kemkes-ihs,care_plan_jadwal_kontrol,id,1,1,id,BTREE
kemkes-ihs,care_plan_jadwal_kontrol,nopen,1,1,nopen,BTREE
kemkes-ihs,care_plan_jadwal_kontrol,PRIMARY,0,1,refId,BTREE
kemkes-ihs,care_plan_jadwal_kontrol,send,1,1,send,BTREE
kemkes-ihs,care_plan_jadwal_kontrol,title,1,1,title,BTREE
kemkes-ihs,code_reference,PRIMARY,0,1,id,BTREE
kemkes-ihs,code_reference,resources,1,1,resources,BTREE
kemkes-ihs,code_reference,status,1,1,status,BTREE
kemkes-ihs,composition,id,1,1,id,BTREE
kemkes-ihs,composition,nopen,1,1,nopen,BTREE
kemkes-ihs,composition,PRIMARY,0,1,refId,BTREE
kemkes-ihs,composition,send,1,1,send,BTREE
kemkes-ihs,condition,id,1,1,id,BTREE
kemkes-ihs,condition,nopen,1,1,nopen,BTREE
kemkes-ihs,condition,PRIMARY,0,1,refId,BTREE
kemkes-ihs,condition,send,1,1,send,BTREE
kemkes-ihs,condition_anamnesis,id,1,1,id,BTREE
kemkes-ihs,condition_anamnesis,kunjungan,1,1,kunjungan,BTREE
kemkes-ihs,condition_anamnesis,nopen,1,1,nopen,BTREE
kemkes-ihs,condition_anamnesis,PRIMARY,0,1,refId,BTREE
kemkes-ihs,condition_anamnesis,send,1,1,send,BTREE
kemkes-ihs,condition_hasil_pa,id,1,1,id,BTREE
kemkes-ihs,condition_hasil_pa,kunjungan,1,1,kunjungan,BTREE
kemkes-ihs,condition_hasil_pa,nopen,1,1,nopen,BTREE
kemkes-ihs,condition_hasil_pa,PRIMARY,0,1,refId,BTREE
kemkes-ihs,condition_hasil_pa,send,1,1,send,BTREE
kemkes-ihs,condition_penilaian_tumor,id,1,1,id,BTREE
kemkes-ihs,condition_penilaian_tumor,kunjungan,1,1,kunjungan,BTREE
kemkes-ihs,condition_penilaian_tumor,nopen,1,1,nopen,BTREE
kemkes-ihs,condition_penilaian_tumor,PRIMARY,0,1,refId,BTREE
kemkes-ihs,condition_penilaian_tumor,PRIMARY,0,2,jenis,BTREE
kemkes-ihs,condition_penilaian_tumor,send,1,1,send,BTREE
kemkes-ihs,condition_riwayat_penyakit_dahulu,id,1,1,id,BTREE
kemkes-ihs,condition_riwayat_penyakit_dahulu,kunjungan,1,1,kunjungan,BTREE
kemkes-ihs,condition_riwayat_penyakit_dahulu,nopen,1,1,nopen,BTREE
kemkes-ihs,condition_riwayat_penyakit_dahulu,PRIMARY,0,1,refId,BTREE
kemkes-ihs,condition_riwayat_penyakit_dahulu,send,1,1,send,BTREE
kemkes-ihs,consent,id,1,1,id,BTREE
kemkes-ihs,consent,norm,1,1,norm,BTREE
kemkes-ihs,consent,PRIMARY,0,1,refId,BTREE
kemkes-ihs,consent,send,1,1,send,BTREE
kemkes-ihs,coverage,id,1,1,id,BTREE
kemkes-ihs,coverage,penjaminId,1,1,penjaminId,BTREE
kemkes-ihs,coverage,PRIMARY,0,1,tableId,BTREE
kemkes-ihs,coverage,refId,1,1,refId,BTREE
kemkes-ihs,coverage,send,1,1,send,BTREE
kemkes-ihs,coverage,status,1,1,status,BTREE
kemkes-ihs,coverage,subscriberId,1,1,subscriberId,BTREE
kemkes-ihs,diagnosa_to_eof,PRIMARY,0,1,KODE_DIAGNOSA,BTREE
kemkes-ihs,diagnosa_to_eof,STATUS,1,1,STATUS,BTREE
kemkes-ihs,diagnostic_report,id,1,1,id,BTREE
kemkes-ihs,diagnostic_report,nopen,1,1,nopen,BTREE
kemkes-ihs,diagnostic_report,PRIMARY,0,1,refId,BTREE
kemkes-ihs,diagnostic_report,send,1,1,send,BTREE
kemkes-ihs,encounter,id,1,1,id,BTREE
kemkes-ihs,encounter,PRIMARY,0,1,refId,BTREE
kemkes-ihs,encounter,send,1,1,send,BTREE
kemkes-ihs,encounter_account,PRIMARY,0,1,tableId,BTREE
kemkes-ihs,encounter_account,refId,1,1,refId,BTREE
kemkes-ihs,encounter_account,send,1,1,send,BTREE
kemkes-ihs,eof,id,1,1,id,BTREE
kemkes-ihs,eof,kunjungan,1,1,kunjungan,BTREE
kemkes-ihs,eof,method_kirim,1,1,method_kirim,BTREE
kemkes-ihs,eof,nopen,1,1,nopen,BTREE
kemkes-ihs,eof,PRIMARY,0,1,refId,BTREE
kemkes-ihs,eof,send,1,1,send,BTREE
kemkes-ihs,eof,type_eoc,1,1,type_eoc,BTREE
